property_id,image_path,price,split
1463400047,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1463400047.jpg,335000.0,train
1467400095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1467400095.jpg,545000.0,train
1471610070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1471610070.jpg,350000.0,train
1471630350,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1471630350.jpg,372500.0,train
1472800220,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1472800220.jpg,463000.0,train
1473120140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1473120140.jpg,460000.0,train
1473200150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1473200150.jpg,315000.0,train
1473200170,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1473200170.jpg,305000.0,train
1483300570,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1483300570.jpg,905000.0,train
1493300115,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1493300115.jpg,415000.0,train
1498302783,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1498302783.jpg,333000.0,train
1498303895,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1498303895.jpg,630000.0,train
1504800097,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1504800097.jpg,513000.0,train
1509500160,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1509500160.jpg,350900.0,train
1513800036,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1513800036.jpg,799000.0,train
1513800080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1513800080.jpg,598000.0,train
1515920090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1515920090.jpg,350000.0,train
1518000080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1518000080.jpg,325000.0,train
1523059239,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523059239.jpg,475000.0,train
1523069072,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523069072.jpg,575000.0,train
1523069095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523069095.jpg,240000.0,train
1523069197,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523069197.jpg,379880.0,train
1523089012,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523089012.jpg,365000.0,train
1523560030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1523560030.jpg,689000.0,train
1524069044,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1524069044.jpg,1822500.0,train
1524079093,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1524079093.jpg,369500.0,train
1525059074,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525059074.jpg,850000.0,train
1525059165,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525059165.jpg,835000.0,train
1525059190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525059190.jpg,1040000.0,train
1525059215,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525059215.jpg,815000.0,train
1525059261,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525059261.jpg,1900000.0,train
1525069058,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525069058.jpg,568000.0,train
1525069088,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1525069088.jpg,442500.0,train
1526059051,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1526059051.jpg,995000.0,train
1529300115,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1529300115.jpg,455000.0,train
1530900560,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1530900560.jpg,385000.0,train
1531000030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1531000030.jpg,720000.0,train
1532300155,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1532300155.jpg,425000.0,train
1541700010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1541700010.jpg,315000.0,train
1545800710,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545800710.jpg,258000.0,train
1545800730,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545800730.jpg,269950.0,train
1545802100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545802100.jpg,272450.0,train
1545803340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545803340.jpg,269000.0,train
1545803520,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545803520.jpg,251000.0,train
1545804860,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545804860.jpg,275000.0,train
1545806720,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545806720.jpg,254950.0,train
1545808110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545808110.jpg,250000.0,train
1545808560,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545808560.jpg,245000.0,train
1545808960,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1545808960.jpg,237500.0,train
1546600230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1546600230.jpg,726000.0,train
1550000463,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1550000463.jpg,637000.0,train
1551500130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1551500130.jpg,180000.0,train
1555200590,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1555200590.jpg,206000.0,train
1555300530,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1555300530.jpg,240000.0,train
1558100398,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1558100398.jpg,350000.0,train
1558500050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1558500050.jpg,435000.0,train
1559900200,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1559900200.jpg,382000.0,train
1560800110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1560800110.jpg,580000.0,train
1560800150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1560800150.jpg,450000.0,train
1560870040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1560870040.jpg,395000.0,train
1560870470,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1560870470.jpg,300000.0,train
1561600095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1561600095.jpg,1058000.0,train
1561900180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1561900180.jpg,395000.0,train
1562000120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1562000120.jpg,660000.0,train
1562100340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1562100340.jpg,295000.0,train
1562200240,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1562200240.jpg,550000.0,train
1562200380,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1562200380.jpg,560000.0,train
1565900390,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1565900390.jpg,272000.0,train
1565950260,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1565950260.jpg,349950.0,train
1566100450,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1566100450.jpg,505000.0,train
1566100595,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1566100595.jpg,300000.0,train
1568100060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1568100060.jpg,355000.0,train
1568100087,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1568100087.jpg,320000.0,train
1568100300,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1568100300.jpg,350000.0,train
1568100386,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1568100386.jpg,370000.0,train
1588600110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1588600110.jpg,450000.0,train
1591600307,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1591600307.jpg,360000.0,train
1591600676,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1591600676.jpg,246000.0,train
1593000690,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1593000690.jpg,315000.0,train
1596600024,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1596600024.jpg,550000.0,train
1604600540,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1604600540.jpg,450000.0,train
1604600660,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1604600660.jpg,350000.0,train
1604601572,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1604601572.jpg,345000.0,train
1604601801,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1604601801.jpg,539000.0,train
1604601803,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1604601803.jpg,525000.0,train
1607100038,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1607100038.jpg,500000.0,train
1623049133,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623049133.jpg,205000.0,train
1623049145,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623049145.jpg,210000.0,train
1623049241,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623049241.jpg,335000.0,train
1623089086,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623089086.jpg,760000.0,train
1623089165,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623089165.jpg,920000.0,train
1623300055,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623300055.jpg,823000.0,train
1623300325,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623300325.jpg,999000.0,train
1623800300,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1623800300.jpg,499000.0,train
1624049087,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1624049087.jpg,635000.0,train
1624049092,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1624049092.jpg,255000.0,train
1624059093,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1624059093.jpg,570000.0,train
1624059219,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1624059219.jpg,850000.0,train
1626069198,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1626069198.jpg,450000.0,train
1626069253,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1626069253.jpg,483500.0,train
1626079132,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1626079132.jpg,499500.0,train
1644510040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1644510040.jpg,681716.0,train
1646500785,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1646500785.jpg,499000.0,train
1651800010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1651800010.jpg,1300000.0,train
1656600280,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1656600280.jpg,655000.0,train
1657300270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1657300270.jpg,433495.0,train
1657310170,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1657310170.jpg,302000.0,train
1657530450,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1657530450.jpg,289950.0,train
1670400068,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1670400068.jpg,206000.0,train
1672000020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1672000020.jpg,711800.0,train
1682000280,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1682000280.jpg,240000.0,train
1685200110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1685200110.jpg,225000.0,train
1687900170,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1687900170.jpg,648000.0,train
1689401230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1689401230.jpg,1355000.0,train
1689401526,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1689401526.jpg,605000.0,train
1692900110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1692900110.jpg,1125000.0,train
1698900075,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1698900075.jpg,740000.0,train
1702901180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1702901180.jpg,665000.0,train
1702901485,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1702901485.jpg,440000.0,train
1703401110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1703401110.jpg,292000.0,train
1704900180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1704900180.jpg,430000.0,train
1708400595,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1708400595.jpg,360000.0,train
1721069036,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1721069036.jpg,412000.0,train
1721801161,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1721801161.jpg,236000.0,train
1722049154,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1722049154.jpg,538250.0,train
1722059021,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1722059021.jpg,336500.0,train
1722059235,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1722059235.jpg,304900.0,train
1722069052,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1722069052.jpg,565000.0,train
1722800835,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1722800835.jpg,252500.0,train
1723049008,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1723049008.jpg,200000.0,train
1723049270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1723049270.jpg,340500.0,train
1723059050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1723059050.jpg,290300.0,train
1724069043,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1724069043.jpg,739888.0,train
1724069059,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1724069059.jpg,2000000.0,train
1724069062,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1724069062.jpg,1365000.0,train
1726069179,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1726069179.jpg,432000.0,train
1727500010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1727500010.jpg,354000.0,train
1727500280,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1727500280.jpg,480000.0,train
1727500340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1727500340.jpg,397500.0,train
1727510030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1727510030.jpg,530000.0,train
1732800199,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1732800199.jpg,935000.0,train
1736100090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1736100090.jpg,339888.0,train
1737300110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1737300110.jpg,434000.0,train
1737320120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1737320120.jpg,470000.0,train
1741700040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1741700040.jpg,725000.0,train
1753500100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1753500100.jpg,309000.0,train
1755700090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1755700090.jpg,405000.0,train
1760600009,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1760600009.jpg,229000.0,train
1760650290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1760650290.jpg,313200.0,train
1760650750,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1760650750.jpg,320000.0,train
1760650900,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1760650900.jpg,337500.0,train
1762600070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1762600070.jpg,917500.0,train
1762600090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1762600090.jpg,1211000.0,train
1770000130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1770000130.jpg,435000.0,train
1771000960,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1771000960.jpg,380000.0,train
1771100440,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1771100440.jpg,360000.0,train
1771110090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1771110090.jpg,316000.0,train
1773100510,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1773100510.jpg,396000.0,train
1773100921,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1773100921.jpg,312500.0,train
1773100967,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1773100967.jpg,299999.0,train
1773101340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1773101340.jpg,399950.0,train
1774200230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1774200230.jpg,585000.0,train
1774350160,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1774350160.jpg,522250.0,train
1775800220,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775800220.jpg,410988.0,train
1775800290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775800290.jpg,354000.0,train
1775800510,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775800510.jpg,432000.0,train
1775800750,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775800750.jpg,344000.0,train
1775801020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775801020.jpg,410000.0,train
1775801340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775801340.jpg,415000.0,train
1775910270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1775910270.jpg,355000.0,train
1776230220,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1776230220.jpg,414000.0,train
1776460140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1776460140.jpg,395000.0,train
1778350160,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1778350160.jpg,847700.0,train
1778360150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1778360150.jpg,1240000.0,train
1778500595,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1778500595.jpg,683000.0,train
1782000085,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1782000085.jpg,350000.0,train
1785400210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1785400210.jpg,524000.0,train
1785400780,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1785400780.jpg,550000.0,train
1786200010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1786200010.jpg,456500.0,train
1786630160,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1786630160.jpg,344200.0,train
1786830060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1786830060.jpg,685000.0,train
1787250210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1787250210.jpg,379000.0,train
1787600252,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1787600252.jpg,282000.0,train
1788700230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1788700230.jpg,191000.0,train
1788800610,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1788800610.jpg,105000.0,train
1788800630,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1788800630.jpg,185000.0,train
1788800770,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1788800770.jpg,187500.0,train
1794501415,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1794501415.jpg,840500.0,train
1795700030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1795700030.jpg,355000.0,train
1795800040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1795800040.jpg,1350000.0,train
1795900360,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1795900360.jpg,615000.0,train
1795910420,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1795910420.jpg,515000.0,train
1796350080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796350080.jpg,239950.0,train
1796350570,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796350570.jpg,195000.0,train
1796360340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796360340.jpg,269950.0,train
1796360990,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796360990.jpg,205000.0,train
1796370180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796370180.jpg,260000.0,train
1796380060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796380060.jpg,253000.0,train
1796380310,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1796380310.jpg,240000.0,train
1797500780,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1797500780.jpg,540000.0,train
1797500985,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1797500985.jpg,883000.0,train
1798000100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1798000100.jpg,750500.0,train
1814800060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1814800060.jpg,965000.0,train
1818800144,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1818800144.jpg,750000.0,train
1818800235,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1818800235.jpg,1100000.0,train
1820069019,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1820069019.jpg,302000.0,train
1821059067,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1821059067.jpg,200000.0,train
1821059264,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1821059264.jpg,224000.0,train
1822059331,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1822059331.jpg,215000.0,train
1822059382,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1822059382.jpg,243000.0,train
1822069097,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1822069097.jpg,540000.0,train
1822360080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1822360080.jpg,565000.0,train
1823039205,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823039205.jpg,585000.0,train
1823049046,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823049046.jpg,240000.0,train
1823049171,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823049171.jpg,275000.0,train
1823049182,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823049182.jpg,147400.0,train
1823049242,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823049242.jpg,245000.0,train
1823059030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823059030.jpg,159000.0,train
1823069046,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823069046.jpg,250000.0,train
1823069059,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823069059.jpg,355000.0,train
1823069213,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823069213.jpg,249950.0,train
1823069279,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1823069279.jpg,499950.0,train
1824059070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1824059070.jpg,880000.0,train
1824069083,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1824069083.jpg,835000.0,train
1824079073,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1824079073.jpg,985000.0,train
1824079107,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1824079107.jpg,740000.0,train
1825069072,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1825069072.jpg,964000.0,train
1825079086,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1825079086.jpg,700000.0,train
1826049094,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1826049094.jpg,426000.0,train
1826049426,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1826049426.jpg,445000.0,train
1826049430,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1826049430.jpg,372500.0,train
1826059042,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1826059042.jpg,402000.0,train
1828000230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1828000230.jpg,498000.0,train
1829300270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1829300270.jpg,715000.0,train
1837000010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1837000010.jpg,404000.0,train
1837010040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1837010040.jpg,569500.0,train
1840000030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1840000030.jpg,267500.0,train
1842000140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1842000140.jpg,335000.0,train
1842300050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1842300050.jpg,600000.0,train
1843100340,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1843100340.jpg,348000.0,train
1843100540,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1843100540.jpg,380000.0,train
1843130360,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1843130360.jpg,295000.0,train
1843200240,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1843200240.jpg,200000.0,train
1853000030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853000030.jpg,775000.0,train
1853000300,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853000300.jpg,875000.0,train
1853000530,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853000530.jpg,1150000.0,train
1853080130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853080130.jpg,924000.0,train
1853200190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853200190.jpg,612000.0,train
1853500290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1853500290.jpg,314000.0,train
1854750030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1854750030.jpg,1164000.0,train
1854750090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1854750090.jpg,1225000.0,train
1861400060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1861400060.jpg,740000.0,train
1862400518,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1862400518.jpg,385000.0,train
1862900350,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1862900350.jpg,315000.0,train
1862900690,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1862900690.jpg,257500.0,train
1864900230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1864900230.jpg,315000.0,train
1865000040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1865000040.jpg,360000.0,train
1865400075,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1865400075.jpg,320000.0,train
1865810060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1865810060.jpg,267500.0,train
1868901120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1868901120.jpg,660000.0,train
1868901295,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1868901295.jpg,660000.0,train
1873100050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1873100050.jpg,733000.0,train
1873100390,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1873100390.jpg,719000.0,train
1873400020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1873400020.jpg,340000.0,train
1875500040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1875500040.jpg,330000.0,train
1891100090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1891100090.jpg,620000.0,train
1895450200,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1895450200.jpg,349000.0,train
1898600100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\1898600100.jpg,218250.0,train
